,theta,easting,northing,channel_width_dem,channel_width_water,channel_width_mean,bar_width,bar_height,sample,ratio
7,83,325145.5857899671,3334262.2863295972,602,97,349.5,32.0,5.390249419367812,10,10.921875
8,83,325091.1571823051,3334265.7725144387,580,543,561.5,32.0,5.169590257548262,10,17.546875
9,83,324842.8514262377,3334633.002046105,598,278,438.0,21.0,5.068779297542573,10,20.857142857142858
0,84,325495.81980936916,3334801.9528679466,782,208,495.0,133.0,-4.720360513019876,10,3.7218045112781954
1,84,325353.7130294207,3334808.4458767343,905,155,530.0,89.0,-6.220127535574802,10,5.955056179775281
2,84,325434.2446604172,3334339.5933695007,505,260,382.5,45.0,5.003008957235833,10,8.5
3,84,325601.14726127806,3334583.715779584,395,327,361.0,78.0,5.7797389877926335,10,4.628205128205129
4,84,325519.3519593715,3334419.819949044,477,89,283.0,19.0,-4.9464356081891765,10,14.894736842105264
5,84,324765.84942480735,3334384.173284113,719,338,528.5,32.0,-4.763320292737799,10,16.515625
6,84,325604.76419713954,3334603.369330842,409,22,215.5,26.0,-5.082333877102505,10,8.288461538461538
7,84,325477.77881758765,3334377.3316725413,491,204,347.5,26.0,5.149804642521684,10,13.365384615384615
8,84,325472.5929096375,3334808.7509809975,623,137,380.0,153.0,-4.222855077995829,10,2.4836601307189543
9,84,325605.63569550385,3334663.245110521,368,307,337.5,6.0,-5.175053887293899,10,56.25
0,85,325597.00739328365,3334563.4957171623,402,310,356.0,33.0,-5.564312846619775,10,10.787878787878787
1,85,325492.2901988519,3334391.1458100327,479,191,335.0,46.0,5.9140219238695035,10,7.282608695652174
2,85,325586.9407854745,3334720.244731535,379,274,326.5,58.0,5.197195741990484,10,5.629310344827586
3,85,325601.14726127806,3334583.715779584,392,328,360.0,26.0,5.600510630548252,10,13.846153846153847
4,85,324972.75643210794,3334291.1347750225,657,22,339.5,39.0,5.159677970467743,10,8.705128205128204
5,85,324820.8882408438,3334631.781884967,497,386,441.5,14.0,5.688466508504928,10,31.535714285714285
6,85,325098.2605556727,3334702.0291144773,721,17,369.0,33.0,5.235852320545465,10,11.181818181818182
7,85,324795.9616402568,3334368.005961098,552,470,511.0,20.0,-4.26050164781685,10,25.55
8,85,324794.3492663547,3334369.269715854,511,470,490.5,39.0,-4.303955773590125,10,12.576923076923077
9,85,325607.2916833168,3334624.1559026456,388,328,358.0,33.0,-5.213036080355058,10,10.848484848484848
0,86,325519.3519593715,3334419.819949044,486,177,331.5,58.0,5.264430199842668,10,5.7155172413793105
1,86,324944.0822852097,3334301.2012393097,706,112,409.0,8.0,-4.343417360308209,10,51.125
2,86,324890.30736981856,3334322.380026023,637,25,331.0,33.0,-5.589319701251175,10,10.030303030303031
3,86,325169.2922177315,3334739.070221893,706,105,405.5,53.0,5.318797229203833,10,7.650943396226415
4,86,325544.40912791877,3334451.0216091503,440,10,225.0,34.0,5.512777021223239,10,6.617647058823529
5,86,325533.3401803465,3334781.994301963,564,167,365.5,65.0,-4.65880912422318,10,5.623076923076923
6,86,325566.28513873473,3334485.535168896,394,401,397.5,27.0,5.835720823359058,10,14.722222222222221
7,86,325607.2916833168,3334624.1559026456,389,293,341.0,14.0,-5.052034510123861,10,24.357142857142858
