# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2020-07-17
#
# GRDC-No.:              4103500
# River:                 KOYUKUK RIVER
# Station:               HUGHES, ALAS.
# Country:               US
# Latitude (DD):       66.047
# Longitude (DD):      -154.261
# Catchment area (km²):      47656.0
# Altitude (m ASL):        76.2
# Next downstream station:      4103300
# Remarks:               
# Owner of original data: United Staes of America - US Geological Surveigh (USGS)
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1960-01 - 1982-09
# No. of years:          23
# Last update:           2019-11-04
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 8294
# DATA
YYYY-MM-DD;hh:mm; Value
1977-01-17;--:--;     28.317
1977-01-18;--:--;     28.317
1977-01-19;--:--;     27.750
1977-01-20;--:--;     27.184
1977-01-21;--:--;     27.184
1977-01-22;--:--;     26.618
1977-01-23;--:--;     26.618
1977-01-24;--:--;     26.051
1977-01-25;--:--;     25.485
1977-01-26;--:--;     25.485
1977-01-27;--:--;     24.919
1977-01-28;--:--;     24.919
1977-01-29;--:--;     24.919
1977-01-30;--:--;     24.352
1977-01-31;--:--;     24.352
1977-02-01;--:--;     24.352
1977-02-02;--:--;     24.352
1977-02-03;--:--;     23.786
1977-02-04;--:--;     23.786
1977-02-05;--:--;     23.220
1977-02-06;--:--;     23.220
1977-02-07;--:--;     22.937
1977-02-08;--:--;     22.653
1977-02-09;--:--;     22.653
1977-02-10;--:--;     22.653
1977-02-11;--:--;     22.087
1977-02-12;--:--;     22.087
1977-02-13;--:--;     22.087
1977-02-14;--:--;     21.521
1977-02-15;--:--;     21.521
1977-02-16;--:--;     21.521
1977-02-17;--:--;     20.954
1977-02-18;--:--;     20.954
1977-02-19;--:--;     20.954
1977-02-20;--:--;     20.388
1977-02-21;--:--;     20.388
1977-02-22;--:--;     20.388
1977-02-23;--:--;     19.822
1977-02-24;--:--;     19.822
1977-02-25;--:--;     19.822
1977-02-26;--:--;     19.822
1977-02-27;--:--;     19.822
1977-02-28;--:--;     19.822
1977-03-01;--:--;     19.822
1977-03-02;--:--;     19.822
1977-03-03;--:--;     19.822
1977-03-04;--:--;     19.822
1977-03-05;--:--;     19.822
1977-03-06;--:--;     19.822
1977-03-07;--:--;     19.822
1977-03-08;--:--;     19.822
1977-03-09;--:--;     19.822
1977-03-10;--:--;     19.822
1977-03-11;--:--;     19.822
1977-03-12;--:--;     19.822
1977-03-13;--:--;     19.822
1977-03-14;--:--;     19.822
1977-03-15;--:--;     19.822
1977-03-16;--:--;     19.822
1977-03-17;--:--;     19.822
1977-03-18;--:--;     19.822
1977-03-19;--:--;     19.822
1977-03-20;--:--;     19.822
1977-03-21;--:--;     19.822
1977-03-22;--:--;     19.822
1977-03-23;--:--;     19.822
1977-03-24;--:--;     19.822
1977-03-25;--:--;     19.822
1977-03-26;--:--;     19.822
1977-03-27;--:--;     19.822
1977-03-28;--:--;     19.822
1977-03-29;--:--;     19.822
1977-03-30;--:--;     19.822
1977-03-31;--:--;     19.822
1977-04-01;--:--;     19.822
1977-04-02;--:--;     19.822
1977-04-03;--:--;     19.822
1977-04-04;--:--;     19.822
1977-04-05;--:--;     19.822
1977-04-06;--:--;     19.822
1977-04-07;--:--;     19.822
1977-04-08;--:--;     19.822
1977-04-09;--:--;     19.822
1977-04-10;--:--;     19.822
1977-04-11;--:--;     19.822
1977-04-12;--:--;     19.822
1977-04-13;--:--;     19.822
1977-04-14;--:--;     19.822
1977-04-15;--:--;     19.822
1977-04-16;--:--;     20.105
1977-04-17;--:--;     20.388
1977-04-18;--:--;     20.388
1977-04-19;--:--;     20.388
1977-04-20;--:--;     20.388
1977-04-21;--:--;     20.954
1977-04-22;--:--;     20.954
1977-04-23;--:--;     21.521
1977-04-24;--:--;     21.804
1977-04-25;--:--;     22.087
1977-04-26;--:--;     22.087
1977-04-27;--:--;     22.653
1977-04-28;--:--;     23.786
1977-04-29;--:--;     24.352
1977-04-30;--:--;     24.919
1977-05-01;--:--;     25.485
1977-05-02;--:--;     26.051
1977-05-03;--:--;     27.184
1977-05-04;--:--;     28.317
1977-05-05;--:--;     31.148
1977-05-06;--:--;     31.148
1977-05-07;--:--;     33.980
1977-05-08;--:--;     36.812
1977-05-09;--:--;     42.475
1977-05-10;--:--;     48.139
1977-05-11;--:--;     62.297
1977-05-12;--:--;     73.624
1977-05-13;--:--;     84.950
1977-05-14;--:--;    113.267
1977-05-15;--:--;    155.742
1977-05-16;--:--;    198.218
1977-05-17;--:--;    283.168
1977-05-18;--:--;    368.118
1977-05-19;--:--;    509.702
1977-05-20;--:--;    707.920
1977-05-21;--:--;   1415.840
1977-05-22;--:--;   1982.176
1977-05-23;--:--;   1908.552
1977-05-24;--:--;   1781.127
1977-05-25;--:--;   1427.167
1977-05-26;--:--;   1211.959
1977-05-27;--:--;   1279.919
1977-05-28;--:--;   1665.028
1977-05-29;--:--;   1868.909
1977-05-30;--:--;   1970.849
1977-05-31;--:--;   1908.552
1977-06-01;--:--;   2010.493
1977-06-02;--:--;   3398.016
1977-06-03;--:--;   3992.669
1977-06-04;--:--;   3284.749
1977-06-05;--:--;   2786.373
1977-06-06;--:--;   2859.997
1977-06-07;--:--;   3454.650
1977-06-08;--:--;   3256.432
1977-06-09;--:--;   3256.432
1977-06-10;--:--;   3114.848
1977-06-11;--:--;   2786.373
1977-06-12;--:--;   2582.492
1977-06-13;--:--;   2321.978
1977-06-14;--:--;   2208.710
1977-06-15;--:--;   1868.909
1977-06-16;--:--;   1795.285
1977-06-17;--:--;   1710.335
1977-06-18;--:--;   1506.454
1977-06-19;--:--;   1710.335
1977-06-20;--:--;   1806.612
1977-06-21;--:--;   1959.523
1977-06-22;--:--;   1919.879
1977-06-23;--:--;   1506.454
1977-06-24;--:--;   1200.632
1977-06-25;--:--;    976.930
1977-06-26;--:--;    835.346
1977-06-27;--:--;    707.920
1977-06-28;--:--;    605.980
1977-06-29;--:--;    532.356
1977-06-30;--:--;    467.227
1977-07-01;--:--;    430.415
1977-07-02;--:--;    396.435
1977-07-03;--:--;    362.455
1977-07-04;--:--;    351.128
1977-07-05;--:--;    339.802
1977-07-06;--:--;    328.475
1977-07-07;--:--;    339.802
1977-07-08;--:--;    430.415
1977-07-09;--:--;    495.544
1977-07-10;--:--;    467.227
1977-07-11;--:--;    441.742
1977-07-12;--:--;    419.089
1977-07-13;--:--;    402.099
1977-07-14;--:--;    379.445
1977-07-15;--:--;    356.792
1977-07-16;--:--;    334.138
1977-07-17;--:--;    317.148
1977-07-18;--:--;    300.158
1977-07-19;--:--;    283.168
1977-07-20;--:--;    283.168
1977-07-21;--:--;    274.673
1977-07-22;--:--;    261.930
1977-07-23;--:--;    250.604
1977-07-24;--:--;    246.922
1977-07-25;--:--;    243.524
1977-07-26;--:--;    236.445
1977-07-27;--:--;    232.764
1977-07-28;--:--;    232.764
1977-07-29;--:--;    240.126
1977-07-30;--:--;    243.524
1977-07-31;--:--;    236.445
1977-08-01;--:--;    232.764
1977-08-02;--:--;    229.366
1977-08-03;--:--;    226.534
1977-08-04;--:--;    223.703
1977-08-05;--:--;    223.703
1977-08-06;--:--;    226.534
1977-08-07;--:--;    226.534
1977-08-08;--:--;    232.764
1977-08-09;--:--;    300.158
1977-08-10;--:--;    402.099
1977-08-11;--:--;    379.445
1977-08-12;--:--;    339.802
1977-08-13;--:--;    317.148
1977-08-14;--:--;    311.485
1977-08-15;--:--;    345.465
1977-08-16;--:--;    351.128
1977-08-17;--:--;    334.138
1977-08-18;--:--;    373.782
1977-08-19;--:--;    523.861
1977-08-20;--:--;    509.702
1977-08-21;--:--;    622.970
1977-08-22;--:--;    673.940
1977-08-23;--:--;    656.950
1977-08-24;--:--;    467.227
1977-08-25;--:--;    453.069
1977-08-26;--:--;    430.415
1977-08-27;--:--;    402.099
1977-08-28;--:--;    390.772
1977-08-29;--:--;    373.782
1977-08-30;--:--;    356.792
1977-08-31;--:--;    339.802
1977-09-01;--:--;    328.475
1977-09-02;--:--;    311.485
1977-09-03;--:--;    300.158
1977-09-04;--:--;    288.831
1977-09-05;--:--;    274.673
1977-09-06;--:--;    270.425
1977-09-07;--:--;    261.930
1977-09-08;--:--;    266.178
1977-09-09;--:--;    300.158
1977-09-10;--:--;    351.128
1977-09-11;--:--;    339.802
1977-09-12;--:--;    328.475
1977-09-13;--:--;    328.475
1977-09-14;--:--;    396.435
1977-09-15;--:--;    538.019
1977-09-16;--:--;    917.464
1977-09-17;--:--;   1121.345
1977-09-18;--:--;   1036.395
1977-09-19;--:--;    889.148
1977-09-20;--:--;    809.860
1977-09-21;--:--;    767.385
1977-09-22;--:--;    826.851
1977-09-23;--:--;    843.841
1977-09-24;--:--;    758.890
1977-09-25;--:--;    673.940
1977-09-26;--:--;    673.940
1977-09-27;--:--;    665.445
1977-09-28;--:--;   1121.345
1977-09-29;--:--;   1189.306
1977-09-30;--:--;   1234.612
1977-10-01;--:--;   1146.830
1977-10-02;--:--;    948.613
1977-10-03;--:--;    775.880
1977-10-04;--:--;    631.465
1977-10-05;--:--;    555.009
1977-10-06;--:--;    504.039
1977-10-07;--:--;    461.564
1977-10-08;--:--;    396.435
1977-10-09;--:--;    339.802
1977-10-10;--:--;    311.485
1977-10-11;--:--;    269.010
1977-10-12;--:--;    254.851
1977-10-13;--:--;    240.693
1977-10-14;--:--;    226.534
1977-10-15;--:--;    212.376
1977-10-16;--:--;    198.218
1977-10-17;--:--;    186.891
1977-10-18;--:--;    175.564
1977-10-19;--:--;    164.237
1977-10-20;--:--;    158.574
1977-10-21;--:--;    152.911
1977-10-22;--:--;    141.584
1977-10-23;--:--;    135.921
1977-10-24;--:--;    130.257
1977-10-25;--:--;    124.594
1977-10-26;--:--;    118.931
1977-10-27;--:--;    113.267
1977-10-28;--:--;    107.604
1977-10-29;--:--;    101.940
1977-10-30;--:--;     99.109
1977-10-31;--:--;     96.277
1977-11-01;--:--;     93.445
1977-11-02;--:--;     90.614
1977-11-03;--:--;     87.782
1977-11-04;--:--;     84.950
1977-11-05;--:--;     82.119
1977-11-06;--:--;     79.287
1977-11-07;--:--;     76.455
1977-11-08;--:--;     73.624
1977-11-09;--:--;     73.624
1977-11-10;--:--;     70.792
1977-11-11;--:--;     67.960
1977-11-12;--:--;     67.960
1977-11-13;--:--;     65.129
1977-11-14;--:--;     65.129
1977-11-15;--:--;     62.297
1977-11-16;--:--;     62.297
1977-11-17;--:--;     62.297
1977-11-18;--:--;     59.465
1977-11-19;--:--;     59.465
1977-11-20;--:--;     59.465
1977-11-21;--:--;     56.634
1977-11-22;--:--;     56.634
1977-11-23;--:--;     56.634
1977-11-24;--:--;     53.802
1977-11-25;--:--;     53.802
1977-11-26;--:--;     53.802
1977-11-27;--:--;     53.802
1977-11-28;--:--;     53.802
1977-11-29;--:--;     50.970
1977-11-30;--:--;     50.970
1977-12-01;--:--;     50.970
1977-12-02;--:--;     50.970
1977-12-03;--:--;     48.139
1977-12-04;--:--;     48.139
1977-12-05;--:--;     48.139
1977-12-06;--:--;     48.139
1977-12-07;--:--;     48.139
1977-12-08;--:--;     45.307
1977-12-09;--:--;     45.307
1977-12-10;--:--;     45.307
1977-12-11;--:--;     45.307
1977-12-12;--:--;     42.475
1977-12-13;--:--;     42.475
1977-12-14;--:--;     42.475
1977-12-15;--:--;     42.475
1977-12-16;--:--;     42.475
1977-12-17;--:--;     39.644
1977-12-18;--:--;     39.644
1977-12-19;--:--;     39.644
1977-12-20;--:--;     39.644
1977-12-21;--:--;     39.644
1977-12-22;--:--;     36.812
1977-12-23;--:--;     36.812
1977-12-24;--:--;     36.812
1977-12-25;--:--;     36.812
1977-12-26;--:--;     36.812
1977-12-27;--:--;     36.812
1977-12-28;--:--;     33.980
1977-12-29;--:--;     33.980
1977-12-30;--:--;     33.980
1977-12-31;--:--;     33.980
1978-01-01;--:--;     33.980
1978-01-02;--:--;     33.980
1978-01-03;--:--;     31.148
1978-01-04;--:--;     31.148
1978-01-05;--:--;     31.148
1978-01-06;--:--;     31.148
1978-01-07;--:--;     31.148
1978-01-08;--:--;     31.148
1978-01-09;--:--;     31.148
1978-01-10;--:--;     28.317
1978-01-11;--:--;     28.317
1978-01-12;--:--;     28.317
1978-01-13;--:--;     28.317
1978-01-14;--:--;     28.317
1978-01-15;--:--;     26.901
1978-01-16;--:--;     26.901
1978-01-17;--:--;     26.901
1978-01-18;--:--;     26.901
1978-01-19;--:--;     26.901
1978-01-20;--:--;     26.901
1978-01-21;--:--;     24.919
1978-01-22;--:--;     24.919
1978-01-23;--:--;     24.919
1978-01-24;--:--;     24.919
1978-01-25;--:--;     24.919
1978-01-26;--:--;     23.220
1978-01-27;--:--;     23.220
1978-01-28;--:--;     23.220
1978-01-29;--:--;     23.220
1978-01-30;--:--;     23.220
1978-01-31;--:--;     23.220
1978-02-01;--:--;     20.954
1978-02-02;--:--;     20.954
1978-02-03;--:--;     20.954
1978-02-04;--:--;     20.954
1978-02-05;--:--;     20.954
1978-02-06;--:--;     20.954
1978-02-07;--:--;     20.954
1978-02-08;--:--;     20.954
1978-02-09;--:--;     20.954
1978-02-10;--:--;     20.954
1978-02-11;--:--;     18.689
1978-02-12;--:--;     18.689
1978-02-13;--:--;     18.689
1978-02-14;--:--;     18.689
1978-02-15;--:--;     18.689
1978-02-16;--:--;     18.689
1978-02-17;--:--;     18.689
1978-02-18;--:--;     18.689
1978-02-19;--:--;     18.689
1978-02-20;--:--;     18.689
1978-02-21;--:--;     16.990
1978-02-22;--:--;     16.990
1978-02-23;--:--;     16.990
1978-02-24;--:--;     16.990
1978-02-25;--:--;     16.990
1978-02-26;--:--;     16.990
1978-02-27;--:--;     16.990
1978-02-28;--:--;     16.990
1978-03-01;--:--;     15.291
1978-03-02;--:--;     15.291
1978-03-03;--:--;     15.291
1978-03-04;--:--;     15.291
1978-03-05;--:--;     15.291
1978-03-06;--:--;     15.291
1978-03-07;--:--;     15.291
1978-03-08;--:--;     15.291
1978-03-09;--:--;     15.291
1978-03-10;--:--;     15.291
1978-03-11;--:--;     14.725
1978-03-12;--:--;     14.725
1978-03-13;--:--;     14.725
1978-03-14;--:--;     14.725
1978-03-15;--:--;     14.725
1978-03-16;--:--;     14.725
1978-03-17;--:--;     14.725
1978-03-18;--:--;     14.725
1978-03-19;--:--;     14.725
1978-03-20;--:--;     14.725
1978-03-21;--:--;     13.309
1978-03-22;--:--;     13.309
1978-03-23;--:--;     13.309
1978-03-24;--:--;     13.309
1978-03-25;--:--;     13.309
1978-03-26;--:--;     13.309
1978-03-27;--:--;     13.309
1978-03-28;--:--;     13.309
1978-03-29;--:--;     13.309
1978-03-30;--:--;     13.309
1978-03-31;--:--;     13.309
1978-04-01;--:--;     13.026
1978-04-02;--:--;     13.026
1978-04-03;--:--;     13.026
1978-04-04;--:--;     13.026
1978-04-05;--:--;     13.026
1978-04-06;--:--;     13.026
1978-04-07;--:--;     13.026
1978-04-08;--:--;     13.026
1978-04-09;--:--;     13.026
1978-04-10;--:--;     13.026
1978-04-11;--:--;     13.592
1978-04-12;--:--;     14.158
1978-04-13;--:--;     14.725
1978-04-14;--:--;     15.291
1978-04-15;--:--;     15.857
1978-04-16;--:--;     16.424
1978-04-17;--:--;     17.556
1978-04-18;--:--;     18.689
1978-04-19;--:--;     19.822
1978-04-20;--:--;     20.954
1978-04-21;--:--;     22.653
1978-04-22;--:--;     25.485
1978-04-23;--:--;     31.148
1978-04-24;--:--;     36.812
1978-04-25;--:--;     42.475
1978-04-26;--:--;     50.970
1978-04-27;--:--;     67.960
1978-04-28;--:--;     84.950
1978-04-29;--:--;    107.604
1978-04-30;--:--;    141.584
1978-05-01;--:--;    169.901
1978-05-02;--:--;    226.534
1978-05-03;--:--;    283.168
1978-05-04;--:--;    424.752
1978-05-05;--:--;    566.336
1978-05-06;--:--;    764.554
1978-05-07;--:--;   1132.672
1978-05-08;--:--;   1585.741
1978-05-09;--:--;   1415.840
1978-05-10;--:--;   1302.573
1978-05-11;--:--;   1217.622
1978-05-12;--:--;   1160.989
1978-05-13;--:--;   1132.672
1978-05-14;--:--;   1330.890
1978-05-15;--:--;   1715.998
1978-05-16;--:--;   1846.255
1978-05-17;--:--;   1653.701
1978-05-18;--:--;   1322.395
1978-05-19;--:--;   1127.009
1978-05-20;--:--;   1146.830
1978-05-21;--:--;   1322.395
1978-05-22;--:--;   1413.008
1978-05-23;--:--;   1379.028
1978-05-24;--:--;   1209.127
1978-05-25;--:--;   1155.325
1978-05-26;--:--;   1098.692
1978-05-27;--:--;    968.435
1978-05-28;--:--;    775.880
1978-05-29;--:--;    603.148
1978-05-30;--:--;    498.376
1978-05-31;--:--;    447.405
1978-06-01;--:--;    574.831
1978-06-02;--:--;    900.474
1978-06-03;--:--;   1265.761
1978-06-04;--:--;   1540.434
1978-06-05;--:--;   1704.671
1978-06-06;--:--;   1730.156
1978-06-07;--:--;   1653.701
1978-06-08;--:--;   1492.295
1978-06-09;--:--;   1277.088
1978-06-10;--:--;    988.256
1978-06-11;--:--;    860.831
1978-06-12;--:--;    877.821
1978-06-13;--:--;   1059.048
1978-06-14;--:--;   1155.325
1978-06-15;--:--;   1059.048
1978-06-16;--:--;   1008.078
1978-06-17;--:--;   1047.722
1978-06-18;--:--;   1231.781
1978-06-19;--:--;   1299.741
1978-06-20;--:--;   1480.969
1978-06-21;--:--;   1322.395
1978-06-22;--:--;   1146.830
1978-06-23;--:--;   1008.078
1978-06-24;--:--;   1019.405
1978-06-25;--:--;   1628.216
1978-06-26;--:--;   1766.968
1978-06-27;--:--;   1614.058
1978-06-28;--:--;   1514.949
1978-06-29;--:--;   1345.048
1978-06-30;--:--;   1177.979
1978-07-01;--:--;   1138.335
1978-07-02;--:--;   1254.434
1978-07-03;--:--;   1458.315
1978-07-04;--:--;   1299.741
1978-07-05;--:--;   1359.206
1978-07-06;--:--;   1540.434
1978-07-07;--:--;   1551.761
1978-07-08;--:--;   1401.682
1978-07-09;--:--;   1277.088
1978-07-10;--:--;   1107.187
1978-07-11;--:--;   1067.543
1978-07-12;--:--;    968.435
1978-07-13;--:--;    826.851
1978-07-14;--:--;    733.405
1978-07-15;--:--;    716.415
1978-07-16;--:--;    690.930
1978-07-17;--:--;    622.970
1978-07-18;--:--;    566.336
1978-07-19;--:--;    532.356
1978-07-20;--:--;    509.702
1978-07-21;--:--;    461.564
1978-07-22;--:--;    470.059
1978-07-23;--:--;    588.989
1978-07-24;--:--;    690.930
1978-07-25;--:--;    639.960
1978-07-26;--:--;    574.831
1978-07-27;--:--;    526.692
1978-07-28;--:--;    481.386
1978-07-29;--:--;    447.405
1978-07-30;--:--;    413.425
1978-07-31;--:--;    385.108
1978-08-01;--:--;    351.128
1978-08-02;--:--;    328.475
1978-08-03;--:--;    305.821
1978-08-04;--:--;    305.821
1978-08-05;--:--;    345.465
1978-08-06;--:--;    322.812
1978-08-07;--:--;    305.821
1978-08-08;--:--;    294.495
1978-08-09;--:--;    283.168
1978-08-10;--:--;    273.257
1978-08-11;--:--;    257.683
1978-08-12;--:--;    242.958
1978-08-13;--:--;    232.764
1978-08-14;--:--;    218.323
1978-08-15;--:--;    213.509
1978-08-16;--:--;    208.978
1978-08-17;--:--;    199.917
1978-08-18;--:--;    190.855
1978-08-19;--:--;    186.325
1978-08-20;--:--;    186.325
1978-08-21;--:--;    190.855
1978-08-22;--:--;    190.855
1978-08-23;--:--;    199.917
1978-08-24;--:--;    218.323
1978-08-25;--:--;    237.861
1978-08-26;--:--;    237.861
1978-08-27;--:--;    227.950
1978-08-28;--:--;    227.950
1978-08-29;--:--;    218.323
1978-08-30;--:--;    213.509
1978-08-31;--:--;    213.509
1978-09-01;--:--;    223.136
1978-09-02;--:--;    223.136
1978-09-03;--:--;    223.136
1978-09-04;--:--;    232.764
1978-09-05;--:--;    232.764
1978-09-06;--:--;    232.764
1978-09-07;--:--;    237.861
1978-09-08;--:--;    268.160
1978-09-09;--:--;    294.495
1978-09-10;--:--;    311.485
1978-09-11;--:--;    311.485
1978-09-12;--:--;    305.821
1978-09-13;--:--;    288.831
1978-09-14;--:--;    283.168
1978-09-15;--:--;    278.354
1978-09-16;--:--;    268.160
1978-09-17;--:--;    263.063
1978-09-18;--:--;    252.869
1978-09-19;--:--;    237.861
1978-09-20;--:--;    227.950
1978-09-21;--:--;    218.323
1978-09-22;--:--;    208.978
1978-09-23;--:--;    204.447
1978-09-24;--:--;    199.917
1978-09-25;--:--;    204.447
1978-09-26;--:--;    204.447
1978-09-27;--:--;    208.978
1978-09-28;--:--;    227.950
1978-09-29;--:--;    273.257
1978-09-30;--:--;    300.158
1978-10-01;--:--;    283.168
1978-10-02;--:--;    242.958
1978-10-03;--:--;    199.917
1978-10-04;--:--;    133.655
1978-10-05;--:--;    113.267
1978-10-06;--:--;    113.267
1978-10-07;--:--;    113.267
1978-10-08;--:--;    113.267
1978-10-09;--:--;    113.267
1978-10-10;--:--;    113.267
1978-10-11;--:--;     84.950
1978-10-12;--:--;     84.950
1978-10-13;--:--;     84.950
1978-10-14;--:--;     84.950
1978-10-15;--:--;     84.950
1978-10-16;--:--;     84.950
1978-10-17;--:--;     84.950
1978-10-18;--:--;     84.950
1978-10-19;--:--;     84.950
1978-10-20;--:--;     84.950
1978-10-21;--:--;     84.950
1978-10-22;--:--;     84.950
1978-10-23;--:--;     84.950
1978-10-24;--:--;     84.950
1978-10-25;--:--;     84.950
1978-10-26;--:--;     84.950
1978-10-27;--:--;     84.950
1978-10-28;--:--;     84.950
1978-10-29;--:--;     84.950
1978-10-30;--:--;     84.950
1978-10-31;--:--;     84.950
1978-11-01;--:--;     84.950
1978-11-02;--:--;     84.950
1978-11-03;--:--;     84.950
1978-11-04;--:--;     84.950
1978-11-05;--:--;     84.950
1978-11-06;--:--;     65.129
1978-11-07;--:--;     65.129
1978-11-08;--:--;     65.129
1978-11-09;--:--;     65.129
1978-11-10;--:--;     65.129
1978-11-11;--:--;     65.129
1978-11-12;--:--;     65.129
1978-11-13;--:--;     65.129
1978-11-14;--:--;     65.129
1978-11-15;--:--;     65.129
1978-11-16;--:--;     65.129
1978-11-17;--:--;     65.129
1978-11-18;--:--;     65.129
1978-11-19;--:--;     65.129
1978-11-20;--:--;     65.129
1978-11-21;--:--;     65.129
1978-11-22;--:--;     65.129
1978-11-23;--:--;     65.129
1978-11-24;--:--;     65.129
1978-11-25;--:--;     65.129
1978-11-26;--:--;     65.129
1978-11-27;--:--;     65.129
1978-11-28;--:--;     65.129
1978-11-29;--:--;     65.129
1978-11-30;--:--;     65.129
1978-12-01;--:--;     50.970
1978-12-02;--:--;     50.970
1978-12-03;--:--;     50.970
1978-12-04;--:--;     50.970
1978-12-05;--:--;     50.970
1978-12-06;--:--;     50.970
1978-12-07;--:--;     50.970
1978-12-08;--:--;     50.970
1978-12-09;--:--;     50.970
1978-12-10;--:--;     50.970
1978-12-11;--:--;     50.970
1978-12-12;--:--;     50.970
1978-12-13;--:--;     50.970
1978-12-14;--:--;     50.970
1978-12-15;--:--;     50.970
1978-12-16;--:--;     50.970
1978-12-17;--:--;     50.970
1978-12-18;--:--;     50.970
1978-12-19;--:--;     50.970
1978-12-20;--:--;     50.970
1978-12-21;--:--;     36.812
1978-12-22;--:--;     36.812
1978-12-23;--:--;     36.812
1978-12-24;--:--;     36.812
1978-12-25;--:--;     36.812
1978-12-26;--:--;     36.812
1978-12-27;--:--;     36.812
1978-12-28;--:--;     36.812
1978-12-29;--:--;     36.812
1978-12-30;--:--;     36.812
1978-12-31;--:--;     36.812
1979-01-01;--:--;     36.812
1979-01-02;--:--;     36.812
1979-01-03;--:--;     36.812
1979-01-04;--:--;     36.812
1979-01-05;--:--;     36.812
1979-01-06;--:--;     36.812
1979-01-07;--:--;     36.812
1979-01-08;--:--;     36.812
1979-01-09;--:--;     36.812
1979-01-10;--:--;     36.812
1979-01-11;--:--;     28.317
1979-01-12;--:--;     28.317
1979-01-13;--:--;     28.317
1979-01-14;--:--;     28.317
1979-01-15;--:--;     28.317
1979-01-16;--:--;     28.317
1979-01-17;--:--;     28.317
1979-01-18;--:--;     28.317
1979-01-19;--:--;     28.317
1979-01-20;--:--;     28.317
1979-01-21;--:--;     28.317
1979-01-22;--:--;     28.317
1979-01-23;--:--;     28.317
1979-01-24;--:--;     28.317
1979-01-25;--:--;     28.317
1979-01-26;--:--;     28.317
1979-01-27;--:--;     28.317
1979-01-28;--:--;     28.317
1979-01-29;--:--;     28.317
1979-01-30;--:--;     28.317
1979-01-31;--:--;     28.317
1979-02-01;--:--;     19.822
1979-02-02;--:--;     19.822
1979-02-03;--:--;     19.822
1979-02-04;--:--;     19.822
1979-02-05;--:--;     19.822
1979-02-06;--:--;     19.822
1979-02-07;--:--;     19.822
1979-02-08;--:--;     19.822
1979-02-09;--:--;     19.822
1979-02-10;--:--;     19.822
1979-02-11;--:--;     19.822
1979-02-12;--:--;     19.822
1979-02-13;--:--;     19.822
1979-02-14;--:--;     19.822
1979-02-15;--:--;     19.822
1979-02-16;--:--;     19.822
1979-02-17;--:--;     19.822
1979-02-18;--:--;     19.822
1979-02-19;--:--;     19.822
1979-02-20;--:--;     19.822
1979-02-21;--:--;     19.822
1979-02-22;--:--;     19.822
1979-02-23;--:--;     19.822
1979-02-24;--:--;     19.822
1979-02-25;--:--;     19.822
1979-02-26;--:--;     19.822
1979-02-27;--:--;     19.822
1979-02-28;--:--;     19.822
1979-03-01;--:--;     19.822
1979-03-02;--:--;     19.822
1979-03-03;--:--;     19.822
1979-03-04;--:--;     19.822
1979-03-05;--:--;     19.822
1979-03-06;--:--;     19.822
1979-03-07;--:--;     19.822
1979-03-08;--:--;     19.822
1979-03-09;--:--;     19.822
1979-03-10;--:--;     19.822
1979-03-11;--:--;     19.822
1979-03-12;--:--;     19.822
1979-03-13;--:--;     19.822
1979-03-14;--:--;     19.822
1979-03-15;--:--;     19.822
1979-03-16;--:--;     19.822
1979-03-17;--:--;     19.822
1979-03-18;--:--;     19.822
1979-03-19;--:--;     19.822
1979-03-20;--:--;     19.822
1979-03-21;--:--;     14.725
1979-03-22;--:--;     14.725
1979-03-23;--:--;     14.725
1979-03-24;--:--;     14.725
1979-03-25;--:--;     14.725
1979-03-26;--:--;     14.725
1979-03-27;--:--;     14.725
1979-03-28;--:--;     14.725
1979-03-29;--:--;     14.725
1979-03-30;--:--;     14.725
1979-03-31;--:--;     14.725
1979-04-01;--:--;     14.725
1979-04-02;--:--;     14.725
1979-04-03;--:--;     14.725
1979-04-04;--:--;     14.725
1979-04-05;--:--;     14.725
1979-04-06;--:--;     14.725
1979-04-07;--:--;     14.725
1979-04-08;--:--;     14.725
1979-04-09;--:--;     14.725
1979-04-10;--:--;     14.725
1979-04-11;--:--;     14.725
1979-04-12;--:--;     14.725
1979-04-13;--:--;     14.725
1979-04-14;--:--;     14.725
1979-04-15;--:--;     14.725
1979-04-16;--:--;     14.725
1979-04-17;--:--;     14.725
1979-04-18;--:--;     14.725
1979-04-19;--:--;     14.725
1979-04-20;--:--;     14.725
1979-04-21;--:--;     14.725
1979-04-22;--:--;     14.725
1979-04-23;--:--;     14.725
1979-04-24;--:--;     15.291
1979-04-25;--:--;     15.857
1979-04-26;--:--;     16.424
1979-04-27;--:--;     16.707
1979-04-28;--:--;     16.990
1979-04-29;--:--;     18.123
1979-04-30;--:--;     19.822
1979-05-01;--:--;     22.653
1979-05-02;--:--;     25.485
1979-05-03;--:--;     28.317
1979-05-04;--:--;     56.634
1979-05-05;--:--;     84.950
1979-05-06;--:--;    283.168
1979-05-07;--:--;    566.336
